parkcode,name,lat,long,description
/wiki/Deschutes_River_State_Recreation_Area,Deschutes River State Recreation Area,45.63,-120.91,"b'The Deschutes River State Recreation Area is a park at the confluence of the Deschutes and Columbia rivers in the U.S. state of Oregon. It is a few miles east of The Dalles. The 35.1-acre (14.2\xc2\xa0ha) park offers opportunities for camping, fishing, hiking, mountain biking, and equestrian trail riding.'"
/wiki/Cline_Falls_State_Scenic_Viewpoint,Cline Falls State Scenic Viewpoint,44.27,-121.26,"b'Cline Falls State Scenic Viewpoint (also known as Cline Falls State Park) is a state park near Redmond, Oregon, United States.  It is located on the Deschutes River.  The park covers 9 acres (36,000\xc2\xa0m2).  It is administered by the Oregon Parks and Recreation Department.'"
/wiki/Fort_Rock,Fort Rock,43.37,-121.07,"b""Fort Rock is a tuff ring located on an ice age lake bed in north Lake County, Oregon, United States.[3]\nThe ring is about 4,460 feet (1,360\xc2\xa0m) in diameter and stands about 200 feet (60\xc2\xa0m) high above the surrounding plain.[4] Its name is derived from the tall, straight sides that resemble the palisades of a fort. The region of Fort Rock-Christmas Lake Valley Basin contains about 40 such tuff rings and maars and is located in the Brothers Fault Zone of central Oregon's Great Basin. William Sullivan, an early settler in the area, named Fort Rock in 1873 while searching for lost cattle.[5][6]"""
/wiki/La_Pine_State_Park,La Pine State Park,43.78,-121.53,"b'La Pine State Park is a state park along the Deschutes River in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Pilot_Butte_State_Scenic_Viewpoint,Pilot Butte (Oregon),44.06,-121.28,"b'Pilot Butte is a lava dome that was created from an extinct volcano located in Bend, Oregon.  It is a cinder cone butte which rises nearly 500 feet (150\xc2\xa0m) above the surrounding plains. Bend is one of four cities in the United States to have a volcano within its boundaries. Portland, with Mount Tabor, is the only other city in Oregon with a volcano within its city limits. Jackson Volcano in Jackson, Mississippi, and Diamond Head in Honolulu are the others.'"
/wiki/Tumalo_State_Park,Tumalo State Park,44.13,-121.33,b''
/wiki/Peter_Skene_Ogden_State_Scenic_Viewpoint,Peter Skene Ogden State Scenic Viewpoint,44.39,-121.19,"b'The Peter Skene Ogden State Scenic Viewpoint is a state park on the Crooked River in Oregon, United States. It is on the border of Deschutes and Jefferson counties.'"
/wiki/Smith_Rock_State_Park,Smith Rock State Park,44.37,-121.14,"b""Smith Rock State Park is a state park located in central Oregon's High Desert near the communities of Redmond and Terrebonne. The day-use area of the park is open daily from dawn to dusk. The park also has a camping area as well that accommodates tent camping only. Its sheer cliffs of tuff and basalt are ideal for rock climbing of all difficulty levels. Smith Rock is generally considered the birthplace of modern American sport climbing, and is host to cutting-edge climbing routes. It is popular for sport climbing, traditional climbing, multi-pitch climbing, and bouldering."""
/wiki/Booth_State_Scenic_Corridor,Booth State Scenic Corridor,42.19,-120.58,"b'Booth State Scenic Corridor (also known as Booth State Wayside or Booth State Park) is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Chandler_State_Wayside,Chandler State Wayside,42.41,-120.29,b''
/wiki/Geisel_Monument_State_Heritage_Site,Geisel Monument State Heritage Site,42.49,-124.42,"b'Geisel Monument State Heritage Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Humbug_Mountain_State_Park,Humbug Mountain State Park,42.69,-124.44,"b'Humbug Mountain State Park is a state park located on the Oregon coast. It is administered by the Oregon Parks and Recreation Department. The park can be accessed via the US Route 101, 6 miles (10\xc2\xa0km) south of Port Orford, and 28 miles (45\xc2\xa0km) north of Gold Beach.[2] \nIt covers 1,842 acres (7.45\xc2\xa0km2) of land around 1,759-foot (536\xc2\xa0m) Humbug Mountain, one of the tallest headlands on the Oregon coast.[2][3]'"
/wiki/Otter_Point_State_Recreation_Site,Otter Point State Recreation Site,42.46,-124.42,"b'Otter Point State Recreation Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Paradise_Point_State_Recreation_Site,Paradise Point State Recreation Site,42.76,-124.52,"b'Paradise Point State Recreation Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Port_Orford_Heads_State_Park,Port Orford Heads State Park,42.74,-124.51,"b'Port Orford Heads State Park is a coastal state park in northwest Curry County, Oregon, United States, in the city of Port Orford.  Established in 1976, it is administered by the Oregon Parks and Recreation Department.'"
/wiki/Cape_Blanco_State_Park,Cape Blanco (Oregon),42.84,-124.56,"b'Cape Blanco is a prominent headland on the Pacific Ocean coast of southwestern Oregon in the United States, forming the westernmost point in the state.[3] Cape Blanco extends further west than any point of land in the contiguous United States (lower 48 states) except portions of the Olympic Peninsula in Washington, including Cape Alava, the true westernmost point.[4] The cape is part of Cape Blanco State Park and is the location of the Cape Blanco Light, first lit in 1870.[3]'"
/wiki/Bandon_State_Natural_Area,Bandon State Natural Area,43.06,-124.43,"b'Bandon State Natural Area is a state park in the U.S. state of Oregon. It is administered by the Oregon Parks and Recreation Department. The 879-acre (356\xc2\xa0ha) park lies west of U.S. Route 101, off Beach Loop Drive, about 5 miles (8\xc2\xa0km) south of Bandon.[2][3] The Oregon Coast Trail passes through the park.[3]'"
/wiki/Coquille_Myrtle_Grove_State_Natural_Site,Coquille Myrtle Grove State Natural Site,42.96,-124.11,"b'Coquille Myrtle Grove State Natural Site is a state park administered by the Oregon Parks and Recreation Department in the U.S. state of Oregon. The park, bordering the Powers Highway (Oregon Route 542) between Myrtle Point and Powers, in Coos County, features a swimming hole and sandy beach along the South Fork Coquille River. Other amenities include parking, picnic tables, restrooms, and access to fishing but no drinking water.[3]'"
/wiki/Face_Rock_State_Scenic_Viewpoint,Face Rock State Scenic Viewpoint,43.11,-124.43,"b'Face Rock State Scenic Viewpoint is a state park in Bandon, Oregon, United States, administered by the Oregon Parks and Recreation Department. The rocks and tidal flats adjacent to the park form part of the Oregon Islands National Wildlife Refuge.[2] More than 300 species of birds frequent the area.[3]'"
/wiki/Hoffman_Memorial_State_Wayside,Hoffman Memorial State Wayside,43.04,-124.12,"b'Hoffman Memorial State Wayside is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Seven_Devils_State_Recreation_Site,Seven Devils State Recreation Site,43.24,-124.39,"b'Seven Devils State Recreation Site is a state park and beach in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Bullards_Beach_State_Park,Bullards Beach State Park,43.16,-124.41,"b'Bullards Beach State Park is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Alfred_A._Loeb_State_Park,Alfred A. Loeb State Park,42.11,-124.19,"b'Alfred A. Loeb State Park is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department. Located on the banks of the Chetco River, the park offers camping, hiking, fishing, swimming, and rafting opportunities. In the parks boundaries are 3 rental cabins, 53 camping sites, a launch area for drift boats, a day-use area, and the head of a 0.75-mile (1.2\xc2\xa0km) trail that the official Web site says leads to northernmost coastal redwood grove in the United States.'"
/wiki/Cape_Sebastian_State_Scenic_Corridor,Cape Sebastian State Scenic Corridor,42.33,-124.43,"b'Cape Sebastian State Scenic Corridor is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Crissey_Field_State_Recreation_Site,Crissey Field State Recreation Site,42.00,-124.21,"b'Crissey Field State Recreation Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department. It is the south-westernmost point in the state of Oregon.'"
/wiki/McVay_Rock_State_Recreation_Site,McVay Rock State Recreation Site,42.02,-124.23,"b'McVay Rock State Recreation Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Pistol_River_State_Scenic_Viewpoint,Pistol River State Scenic Viewpoint,42.27,-124.41,"b'Pistol River State Scenic Viewpoint is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Samuel_H._Boardman_State_Scenic_Corridor,Samuel H. Boardman State Scenic Corridor,42.12,-124.35,"b'Samuel H. Boardman State Scenic Corridor is a linear state park in southwestern Oregon, in the United States. It is 12 miles (19\xc2\xa0km) long and thickly forested along steep and rugged coastline with a few small sand beaches. It is named in honor of Samuel H. Boardman, the first Oregon Parks superintendent.[2]'"
/wiki/Winchuck_State_Recreation_Site,Winchuck State Recreation Site,42.01,-124.21,"b'Winchuck State Recreation Site is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Harris_Beach_State_Recreation_Area,Harris Beach State Park,42.07,-124.31,"b'Harris Beach State Park is an Oregon State Park located on US Highway 101, north of Brookings.  The day-use area offers a restroom and picnic area with tables, and the campground has RV sites, yurts and tent sites available year-round.[2]'"
/wiki/Alderwood_State_Wayside,Alderwood State Wayside,44.16,-123.42,"b'Alderwood State Wayside is a state park on Oregon Route 36 in the U.S. state of Oregon. Administered by the Oregon Parks and Recreation Department, the day-use wayside covers about 76 acres (31\xc2\xa0ha).[2] It is open year-round and attracts about 45,000 visitors annually.[2]'"
/wiki/Elijah_Bristow_State_Park,Elijah Bristow State Park,43.92,-122.81,"b'Elijah Bristow State Park is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department. It has more than 10 miles (16\xc2\xa0km) of well-maintained trails along ponds, wetlands, meadows, and the Middle Fork Willamette River, and through forests of broadleaf and evergreen trees. The trails are open to horses, hikers, and mountain bikers, and there is a separate equestrian staging area popular with riding clubs.[2]'"
/wiki/Washburne_State_Wayside,Washburne State Wayside,44.28,-123.25,"b'Washburne State Wayside is a state park 4 miles (6\xc2\xa0km) northwest of Junction City, in the U.S. state of Oregon.[3] Administered by the Oregon Parks and Recreation Department, the wayside serves as a rest stop for travelers on Oregon Route 99W and interpretive center for the Applegate Trail.[4] The state bought the land for the park in 1926 from William C. and Mae E. Washburne.[2] It lies on the border between Lane and Benton counties.[4]'"
/wiki/Maples_Rest_Area,Maples Rest Area,44.76,-122.39,"b'Maples Rest Area is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Mongold_Day-Use_Area,Mongold Day-Use Area,44.72,-122.19,"b""Mongold Day-Use Area is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.  It is located on Oregon Route 22 about 3.5 miles (5.6\xc2\xa0km) west of the town of Detroit, Oregon.  Because it is on the north shore of Detroit Lake, it is administered as part of Detroit Lake State Park, even though it is about 1.5 miles (2.4\xc2\xa0km) west of the park's boundary."""
/wiki/North_Santiam_State_Recreation_Area,North Santiam State Recreation Area,44.77,-122.57,"b'North Santiam State Recreation Area is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.'"
/wiki/Detroit_Lake_State_Recreation_Area,Detroit Lake,44.69,-122.20,"b'Detroit Lake is a reservoir impounded by the Detroit Dam on the North Santiam River 46 miles (74\xc2\xa0km) southeast of Salem, Oregon, United States.[1][2]\nThe lake is adjacent to Oregon Route 22 near the city of Detroit.\nThis mesotrophic lake stores water for use by the city of Salem and other nearby communities.'"
/wiki/Cape_Arago_State_Park,Cape Arago State Park,43.31,-124.39,"b'Cape Arago State Park is a state park in the U.S. state of Oregon, administered by the Oregon Parks and Recreation Department.  Cape Arago is north of  Bandon and 15 miles southwest of  Coos Bay on Cape Arago Highway in  Coos County.'"
/wiki/Golden_and_Silver_Falls_State_Natural_Area,Golden and Silver Falls State Natural Area,43.48,-123.93,"b'Golden and Silver Falls State Natural Area is a state park in Coos County, Oregon, United States, administered by the Oregon Parks and Recreation Department. The nearest settlement is Allegany.'"
